iso_code;continent;location;date;total_cases;total_deaths;population;life_expectancy;human_development_index
ARG;South America;Argentina;16/1/2021;1775105;50025;45510324;76.67;0.845
ARG;South America;Argentina;17/1/2021;1853051;51325;45510324;76.67;0.845
ARG;South America;Argentina;18/1/2021;1853051;51325;45510324;76.67;0.845
ARG;South America;Argentina;19/1/2021;1853051;51325;45510324;76.67;0.845
ARG;South America;Argentina;20/1/2021;1853051;51325;45510324;76.67;0.845
ARG;South America;Argentina;21/1/2021;1853051;51325;45510324;76.67;0.845
ARG;South America;Argentina;22/1/2021;1853051;51325;45510324;76.67;0.845
ARG;South America;Argentina;23/1/2021;1853051;51325;45510324;76.67;0.845
ARG;South America;Argentina;24/1/2021;1932367;52585;45510324;76.67;0.845
ARG;South America;Argentina;25/1/2021;1932367;52585;45510324;76.67;0.845
ARG;South America;Argentina;26/1/2021;1932367;52585;45510324;76.67;0.845
ARG;South America;Argentina;27/1/2021;1932367;52585;45510324;76.67;0.845
ARG;South America;Argentina;28/1/2021;1932367;52585;45510324;76.67;0.845
ARG;South America;Argentina;29/1/2021;1932367;52585;45510324;76.67;0.845
ARG;South America;Argentina;30/1/2021;1932367;52585;45510324;76.67;0.845
ARG;South America;Argentina;31/1/2021;1993552;53716;45510324;76.67;0.845
ARG;South America;Argentina;1/2/2021;1993552;53716;45510324;76.67;0.845
ARG;South America;Argentina;2/2/2021;1993552;53716;45510324;76.67;0.845
ARG;South America;Argentina;3/2/2021;1993552;53716;45510324;76.67;0.845
ARG;South America;Argentina;4/2/2021;1993552;53716;45510324;76.67;0.845
ARG;South America;Argentina;5/2/2021;1993552;53716;45510324;76.67;0.845
ARG;South America;Argentina;6/2/2021;1993552;53716;45510324;76.67;0.845
ARG;South America;Argentina;7/2/2021;2044821;54664;45510324;76.67;0.845
ARG;South America;Argentina;8/2/2021;2044821;54664;45510324;76.67;0.845
ARG;South America;Argentina;9/2/2021;2044821;54664;45510324;76.67;0.845
ARG;South America;Argentina;10/2/2021;2044821;54664;45510324;76.67;0.845
ARG;South America;Argentina;11/2/2021;2044821;54664;45510324;76.67;0.845
ARG;South America;Argentina;12/2/2021;2044821;54664;45510324;76.67;0.845
ARG;South America;Argentina;13/2/2021;2044821;54664;45510324;76.67;0.845
ARG;South America;Argentina;14/2/2021;2095565;55599;45510324;76.67;0.845
ARG;South America;Argentina;15/2/2021;2095565;55599;45510324;76.67;0.845
ARG;South America;Argentina;16/2/2021;2095565;55599;45510324;76.67;0.845
ARG;South America;Argentina;17/2/2021;2095565;55599;45510324;76.67;0.845
ARG;South America;Argentina;18/2/2021;2095565;55599;45510324;76.67;0.845
ARG;South America;Argentina;19/2/2021;2095565;55599;45510324;76.67;0.845
ARG;South America;Argentina;20/2/2021;2095565;55599;45510324;76.67;0.845
ARG;South America;Argentina;21/2/2021;2138252;56396;45510324;76.67;0.845
ARG;South America;Argentina;22/2/2021;2138252;56396;45510324;76.67;0.845
ARG;South America;Argentina;23/2/2021;2138252;56396;45510324;76.67;0.845
ARG;South America;Argentina;24/2/2021;2138252;56396;45510324;76.67;0.845
ARG;South America;Argentina;25/2/2021;2138252;56396;45510324;76.67;0.845
ARG;South America;Argentina;26/2/2021;2138252;56396;45510324;76.67;0.845
ARG;South America;Argentina;27/2/2021;2138252;56396;45510324;76.67;0.845
ARG;South America;Argentina;28/2/2021;2182953;57227;45510324;76.67;0.845
ARG;South America;Argentina;1/3/2021;2182953;57227;45510324;76.67;0.845
ARG;South America;Argentina;2/3/2021;2182953;57227;45510324;76.67;0.845
ARG;South America;Argentina;3/3/2021;2182953;57227;45510324;76.67;0.845
ARG;South America;Argentina;4/3/2021;2182953;57227;45510324;76.67;0.845
ARG;South America;Argentina;5/3/2021;2182953;57227;45510324;76.67;0.845
ARG;South America;Argentina;6/3/2021;2182953;57227;45510324;76.67;0.845
ARG;South America;Argentina;7/3/2021;2226676;58111;45510324;76.67;0.845
ARG;South America;Argentina;8/3/2021;2226676;58111;45510324;76.67;0.845
ARG;South America;Argentina;9/3/2021;2226676;58111;45510324;76.67;0.845
ARG;South America;Argentina;10/3/2021;2226676;58111;45510324;76.67;0.845
ARG;South America;Argentina;11/3/2021;2226676;58111;45510324;76.67;0.845
ARG;South America;Argentina;12/3/2021;2226676;58111;45510324;76.67;0.845
ARG;South America;Argentina;13/3/2021;2226676;58111;45510324;76.67;0.845
ARG;South America;Argentina;14/3/2021;2276955;59088;45510324;76.67;0.845
ARG;South America;Argentina;15/3/2021;2276955;59088;45510324;76.67;0.845
ARG;South America;Argentina;16/3/2021;2276955;59088;45510324;76.67;0.845
ARG;South America;Argentina;17/3/2021;2276955;59088;45510324;76.67;0.845
ARG;South America;Argentina;18/3/2021;2276955;59088;45510324;76.67;0.845
ARG;South America;Argentina;19/3/2021;2276955;59088;45510324;76.67;0.845
ARG;South America;Argentina;20/3/2021;2276955;59088;45510324;76.67;0.845
ARG;South America;Argentina;21/3/2021;2328586;60082;45510324;76.67;0.845
ARG;South America;Argentina;22/3/2021;2328586;60082;45510324;76.67;0.845
ARG;South America;Argentina;23/3/2021;2328586;60082;45510324;76.67;0.845
ARG;South America;Argentina;24/3/2021;2328586;60082;45510324;76.67;0.845
ARG;South America;Argentina;25/3/2021;2328586;60082;45510324;76.67;0.845
ARG;South America;Argentina;26/3/2021;2328586;60082;45510324;76.67;0.845
ARG;South America;Argentina;27/3/2021;2328586;60082;45510324;76.67;0.845
ARG;South America;Argentina;28/3/2021;2400067;61341;45510324;76.67;0.845
ARG;South America;Argentina;29/3/2021;2400067;61341;45510324;76.67;0.845
ARG;South America;Argentina;30/3/2021;2400067;61341;45510324;76.67;0.845
ARG;South America;Argentina;31/3/2021;2400067;61341;45510324;76.67;0.845
ARG;South America;Argentina;1/4/2021;2400067;61341;45510324;76.67;0.845
ARG;South America;Argentina;2/4/2021;2400067;61341;45510324;76.67;0.845
ARG;South America;Argentina;3/4/2021;2400067;61341;45510324;76.67;0.845
ARG;South America;Argentina;4/4/2021;2494044;62995;45510324;76.67;0.845
ARG;South America;Argentina;5/4/2021;2494044;62995;45510324;76.67;0.845
ARG;South America;Argentina;6/4/2021;2494044;62995;45510324;76.67;0.845
ARG;South America;Argentina;7/4/2021;2494044;62995;45510324;76.67;0.845
ARG;South America;Argentina;8/4/2021;2494044;62995;45510324;76.67;0.845
ARG;South America;Argentina;9/4/2021;2494044;62995;45510324;76.67;0.845
ARG;South America;Argentina;10/4/2021;2494044;62995;45510324;76.67;0.845
ARG;South America;Argentina;11/4/2021;2647413;65614;45510324;76.67;0.845
ARG;South America;Argentina;12/4/2021;2647413;65614;45510324;76.67;0.845
ARG;South America;Argentina;13/4/2021;2647413;65614;45510324;76.67;0.845
ARG;South America;Argentina;14/4/2021;2647413;65614;45510324;76.67;0.845
ARG;South America;Argentina;15/4/2021;2647413;65614;45510324;76.67;0.845
ARG;South America;Argentina;16/4/2021;2647413;65614;45510324;76.67;0.845
ARG;South America;Argentina;17/4/2021;2647413;65614;45510324;76.67;0.845
ARG;South America;Argentina;18/4/2021;2811936;68907;45510324;76.67;0.845
ARG;South America;Argentina;19/4/2021;2811936;68907;45510324;76.67;0.845
ARG;South America;Argentina;20/4/2021;2811936;68907;45510324;76.67;0.845
ARG;South America;Argentina;21/4/2021;2811936;68907;45510324;76.67;0.845
ARG;South America;Argentina;22/4/2021;2811936;68907;45510324;76.67;0.845
ARG;South America;Argentina;23/4/2021;2811936;68907;45510324;76.67;0.845
ARG;South America;Argentina;24/4/2021;2811936;68907;45510324;76.67;0.845
ARG;South America;Argentina;25/4/2021;2977690;72377;45510324;76.67;0.845
ARG;South America;Argentina;26/4/2021;2977690;72377;45510324;76.67;0.845
ARG;South America;Argentina;27/4/2021;2977690;72377;45510324;76.67;0.845
ARG;South America;Argentina;28/4/2021;2977690;72377;45510324;76.67;0.845
ARG;South America;Argentina;29/4/2021;2977690;72377;45510324;76.67;0.845
ARG;South America;Argentina;30/4/2021;2977690;72377;45510324;76.67;0.845
ARG;South America;Argentina;1/5/2021;2977690;72377;45510324;76.67;0.845
ARG;South America;Argentina;2/5/2021;3119183;75492;45510324;76.67;0.845
ARG;South America;Argentina;3/5/2021;3119183;75492;45510324;76.67;0.845
ARG;South America;Argentina;4/5/2021;3119183;75492;45510324;76.67;0.845
ARG;South America;Argentina;5/5/2021;3119183;75492;45510324;76.67;0.845
ARG;South America;Argentina;6/5/2021;3119183;75492;45510324;76.67;0.845
ARG;South America;Argentina;7/5/2021;3119183;75492;45510324;76.67;0.845
ARG;South America;Argentina;8/5/2021;3119183;75492;45510324;76.67;0.845
ARG;South America;Argentina;9/5/2021;3263891;78681;45510324;76.67;0.845
ARG;South America;Argentina;10/5/2021;3263891;78681;45510324;76.67;0.845
ARG;South America;Argentina;11/5/2021;3263891;78681;45510324;76.67;0.845
ARG;South America;Argentina;12/5/2021;3263891;78681;45510324;76.67;0.845
ARG;South America;Argentina;13/5/2021;3263891;78681;45510324;76.67;0.845
ARG;South America;Argentina;14/5/2021;3263891;78681;45510324;76.67;0.845
ARG;South America;Argentina;15/5/2021;3263891;78681;45510324;76.67;0.845
ARG;South America;Argentina;16/5/2021;3429880;82322;45510324;76.67;0.845
ARG;South America;Argentina;17/5/2021;3429880;82322;45510324;76.67;0.845
ARG;South America;Argentina;18/5/2021;3429880;82322;45510324;76.67;0.845
ARG;South America;Argentina;19/5/2021;3429880;82322;45510324;76.67;0.845
ARG;South America;Argentina;20/5/2021;3429880;82322;45510324;76.67;0.845
ARG;South America;Argentina;21/5/2021;3429880;82322;45510324;76.67;0.845
ARG;South America;Argentina;22/5/2021;3429880;82322;45510324;76.67;0.845
ARG;South America;Argentina;23/5/2021;3664540;86838;45510324;76.67;0.845
ARG;South America;Argentina;24/5/2021;3664540;86838;45510324;76.67;0.845
ARG;South America;Argentina;25/5/2021;3664540;86838;45510324;76.67;0.845
ARG;South America;Argentina;26/5/2021;3664540;86838;45510324;76.67;0.845
ARG;South America;Argentina;27/5/2021;3664540;86838;45510324;76.67;0.845
ARG;South America;Argentina;28/5/2021;3664540;86838;45510324;76.67;0.845
ARG;South America;Argentina;29/5/2021;3664540;86838;45510324;76.67;0.845
ARG;South America;Argentina;30/5/2021;3872872;91177;45510324;76.67;0.845
ARG;South America;Argentina;31/5/2021;3872872;91177;45510324;76.67;0.845
ARG;South America;Argentina;1/6/2021;3872872;91177;45510324;76.67;0.845
ARG;South America;Argentina;2/6/2021;3872872;91177;45510324;76.67;0.845
ARG;South America;Argentina;3/6/2021;3872872;91177;45510324;76.67;0.845
ARG;South America;Argentina;4/6/2021;3872872;91177;45510324;76.67;0.845
ARG;South America;Argentina;5/6/2021;3872872;91177;45510324;76.67;0.845
ARG;South America;Argentina;6/6/2021;4068077;95155;45510324;76.67;0.845
ARG;South America;Argentina;7/6/2021;4068077;95155;45510324;76.67;0.845
ARG;South America;Argentina;8/6/2021;4068077;95155;45510324;76.67;0.845
ARG;South America;Argentina;9/6/2021;4068077;95155;45510324;76.67;0.845
ARG;South America;Argentina;10/6/2021;4068077;95155;45510324;76.67;0.845
ARG;South America;Argentina;11/6/2021;4068077;95155;45510324;76.67;0.845
ARG;South America;Argentina;12/6/2021;4068077;95155;45510324;76.67;0.845
ARG;South America;Argentina;13/6/2021;4230846;98472;45510324;76.67;0.845
ARG;South America;Argentina;14/6/2021;4230846;98472;45510324;76.67;0.845
ARG;South America;Argentina;15/6/2021;4230846;98472;45510324;76.67;0.845
ARG;South America;Argentina;16/6/2021;4230846;98472;45510324;76.67;0.845
ARG;South America;Argentina;17/6/2021;4230846;98472;45510324;76.67;0.845
ARG;South America;Argentina;18/6/2021;4230846;98472;45510324;76.67;0.845
ARG;South America;Argentina;19/6/2021;4230846;98472;45510324;76.67;0.845
ARG;South America;Argentina;20/6/2021;4368482;101166;45510324;76.67;0.845
ARG;South America;Argentina;21/6/2021;4368482;101166;45510324;76.67;0.845
ARG;South America;Argentina;22/6/2021;4368482;101166;45510324;76.67;0.845
ARG;South America;Argentina;23/6/2021;4368482;101166;45510324;76.67;0.845
ARG;South America;Argentina;24/6/2021;4368482;101166;45510324;76.67;0.845
ARG;South America;Argentina;25/6/2021;4368482;101166;45510324;76.67;0.845
ARG;South America;Argentina;26/6/2021;4368482;101166;45510324;76.67;0.845
ARG;South America;Argentina;27/6/2021;4501629;103698;45510324;76.67;0.845
ARG;South America;Argentina;28/6/2021;4501629;103698;45510324;76.67;0.845
ARG;South America;Argentina;29/6/2021;4501629;103698;45510324;76.67;0.845
ARG;South America;Argentina;30/6/2021;4501629;103698;45510324;76.67;0.845
ARG;South America;Argentina;1/7/2021;4501629;103698;45510324;76.67;0.845
ARG;South America;Argentina;2/7/2021;4501629;103698;45510324;76.67;0.845
ARG;South America;Argentina;3/7/2021;4501629;103698;45510324;76.67;0.845
ARG;South America;Argentina;4/7/2021;4627073;105867;45510324;76.67;0.845
ARG;South America;Argentina;5/7/2021;4627073;105867;45510324;76.67;0.845
ARG;South America;Argentina;6/7/2021;4627073;105867;45510324;76.67;0.845
ARG;South America;Argentina;7/7/2021;4627073;105867;45510324;76.67;0.845
ARG;South America;Argentina;8/7/2021;4627073;105867;45510324;76.67;0.845
ARG;South America;Argentina;9/7/2021;4627073;105867;45510324;76.67;0.845
ARG;South America;Argentina;10/7/2021;4627073;105867;45510324;76.67;0.845
ARG;South America;Argentina;11/7/2021;4735954;107756;45510324;76.67;0.845
ARG;South America;Argentina;12/7/2021;4735954;107756;45510324;76.67;0.845
ARG;South America;Argentina;13/7/2021;4735954;107756;45510324;76.67;0.845
ARG;South America;Argentina;14/7/2021;4735954;107756;45510324;76.67;0.845
ARG;South America;Argentina;15/7/2021;4735954;107756;45510324;76.67;0.845
ARG;South America;Argentina;16/7/2021;4735954;107756;45510324;76.67;0.845
ARG;South America;Argentina;17/7/2021;4735954;107756;45510324;76.67;0.845
ARG;South America;Argentina;18/7/2021;4841064;109538;45510324;76.67;0.845
ARG;South America;Argentina;19/7/2021;4841064;109538;45510324;76.67;0.845
ARG;South America;Argentina;20/7/2021;4841064;109538;45510324;76.67;0.845
ARG;South America;Argentina;21/7/2021;4841064;109538;45510324;76.67;0.845
ARG;South America;Argentina;22/7/2021;4841064;109538;45510324;76.67;0.845
ARG;South America;Argentina;23/7/2021;4841064;109538;45510324;76.67;0.845
ARG;South America;Argentina;24/7/2021;4841064;109538;45510324;76.67;0.845
ARG;South America;Argentina;25/7/2021;4929412;110905;45510324;76.67;0.845
ARG;South America;Argentina;26/7/2021;4929412;110905;45510324;76.67;0.845
ARG;South America;Argentina;27/7/2021;4929412;110905;45510324;76.67;0.845
ARG;South America;Argentina;28/7/2021;4929412;110905;45510324;76.67;0.845
ARG;South America;Argentina;29/7/2021;4929412;110905;45510324;76.67;0.845
ARG;South America;Argentina;30/7/2021;4929412;110905;45510324;76.67;0.845
ARG;South America;Argentina;31/7/2021;4929412;110905;45510324;76.67;0.845
ARG;South America;Argentina;1/8/2021;5016637;112110;45510324;76.67;0.845
ARG;South America;Argentina;2/8/2021;5016637;112110;45510324;76.67;0.845
ARG;South America;Argentina;3/8/2021;5016637;112110;45510324;76.67;0.845
ARG;South America;Argentina;4/8/2021;5016637;112110;45510324;76.67;0.845
ARG;South America;Argentina;5/8/2021;5016637;112110;45510324;76.67;0.845
ARG;South America;Argentina;6/8/2021;5016637;112110;45510324;76.67;0.845
ARG;South America;Argentina;7/8/2021;5016637;112110;45510324;76.67;0.845
ARG;South America;Argentina;8/8/2021;5097074;113267;45510324;76.67;0.845
ARG;South America;Argentina;9/8/2021;5097074;113267;45510324;76.67;0.845
ARG;South America;Argentina;10/8/2021;5097074;113267;45510324;76.67;0.845
ARG;South America;Argentina;11/8/2021;5097074;113267;45510324;76.67;0.845
ARG;South America;Argentina;12/8/2021;5097074;113267;45510324;76.67;0.845
ARG;South America;Argentina;13/8/2021;5097074;113267;45510324;76.67;0.845
ARG;South America;Argentina;14/8/2021;5097074;113267;45510324;76.67;0.845
ARG;South America;Argentina;15/8/2021;5159380;114160;45510324;76.67;0.845
ARG;South America;Argentina;16/8/2021;5159380;114160;45510324;76.67;0.845
ARG;South America;Argentina;17/8/2021;5159380;114160;45510324;76.67;0.845
ARG;South America;Argentina;18/8/2021;5159380;114160;45510324;76.67;0.845
ARG;South America;Argentina;19/8/2021;5159380;114160;45510324;76.67;0.845
ARG;South America;Argentina;20/8/2021;5159380;114160;45510324;76.67;0.845
ARG;South America;Argentina;21/8/2021;5159380;114160;45510324;76.67;0.845
ARG;South America;Argentina;22/8/2021;5206634;114844;45510324;76.67;0.845
ARG;South America;Argentina;23/8/2021;5206634;114844;45510324;76.67;0.845
ARG;South America;Argentina;24/8/2021;5206634;114844;45510324;76.67;0.845
ARG;South America;Argentina;25/8/2021;5206634;114844;45510324;76.67;0.845
ARG;South America;Argentina;26/8/2021;5206634;114844;45510324;76.67;0.845
ARG;South America;Argentina;27/8/2021;5206634;114844;45510324;76.67;0.845
ARG;South America;Argentina;28/8/2021;5206634;114844;45510324;76.67;0.845
ARG;South America;Argentina;29/8/2021;5244899;115381;45510324;76.67;0.845
ARG;South America;Argentina;30/8/2021;5244899;115381;45510324;76.67;0.845
ARG;South America;Argentina;31/8/2021;5244899;115381;45510324;76.67;0.845
ARG;South America;Argentina;1/9/2021;5244899;115381;45510324;76.67;0.845
ARG;South America;Argentina;2/9/2021;5244899;115381;45510324;76.67;0.845
ARG;South America;Argentina;3/9/2021;5244899;115381;45510324;76.67;0.845
ARG;South America;Argentina;4/9/2021;5244899;115381;45510324;76.67;0.845
ARG;South America;Argentina;5/9/2021;5273430;115799;45510324;76.67;0.845
ARG;South America;Argentina;6/9/2021;5273430;115799;45510324;76.67;0.845
ARG;South America;Argentina;7/9/2021;5273430;115799;45510324;76.67;0.845
ARG;South America;Argentina;8/9/2021;5273430;115799;45510324;76.67;0.845
ARG;South America;Argentina;9/9/2021;5273430;115799;45510324;76.67;0.845
ARG;South America;Argentina;10/9/2021;5273430;115799;45510324;76.67;0.845
ARG;South America;Argentina;11/9/2021;5273430;115799;45510324;76.67;0.845
ARG;South America;Argentina;12/9/2021;5293290;116089;45510324;76.67;0.845
ARG;South America;Argentina;13/9/2021;5293290;116089;45510324;76.67;0.845
ARG;South America;Argentina;14/9/2021;5293290;116089;45510324;76.67;0.845
ARG;South America;Argentina;15/9/2021;5293290;116089;45510324;76.67;0.845
ARG;South America;Argentina;16/9/2021;5293290;116089;45510324;76.67;0.845
ARG;South America;Argentina;17/9/2021;5293290;116089;45510324;76.67;0.845
